1.0, prec, F1 
1.0, prec, F10 
1.0, rec, F10 
0.3, prec, F10 
0.27272728, rec, F10 
0.9166667, prec, F10 
0.9166667, rec, F10 
0.875, prec, F10 
0.875, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.16666667, prec, F10 
0.18181819, rec, F10 
0.23076923, prec, F10 
0.25, rec, F10 
0.0, prec, F10 
0.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.6363636, prec, F10 
0.875, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.8181818, prec, F10 
1.0, rec, F10 
0.33333334, prec, F10 
0.3, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.14285715, prec, F10 
0.125, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.7, prec, F10 
0.7777778, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.27272728, prec, F10 
0.27272728, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.33333334, prec, F10 
0.33333334, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.85714287, prec, F10 
0.85714287, rec, F10 
0.44444445, prec, F10 
0.36363637, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.27272728, prec, F10 
0.33333334, rec, F10 
0.07692308, prec, F10 
0.07692308, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.2, prec, F10 
0.15384616, rec, F10 
0.7, prec, F10 
0.875, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.53846157, prec, F10 
0.5833333, rec, F10 
0.8888889, prec, F10 
0.8888889, rec, F10 
0.0, prec, F10 
0.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.25, prec, F10 
0.18181819, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.6923077, prec, F10 
0.6923077, rec, F10 
0.5833333, prec, F10 
0.5833333, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.44444445, prec, F10 
0.5, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.7, prec, F10 
0.5833333, rec, F10 
0.85714287, prec, F10 
0.85714287, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.2857143, prec, F10 
0.22222222, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.5833333, prec, F10 
0.53846157, rec, F10 
0.7777778, prec, F10 
0.7777778, rec, F10 
0.0, prec, F10 
0.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.27272728, prec, F10 
0.3, rec, F10 
0.41666666, prec, F10 
0.5555556, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.22222222, prec, F10 
0.22222222, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.6666667, prec, F10 
0.8888889, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.2857143, prec, F10 
0.25, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.42857143, prec, F10 
0.33333334, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.5, prec, F10 
0.6666667, rec, F10 
0.0, prec, F10 
0.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.44444445, prec, F10 
0.36363637, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.45454547, prec, F10 
0.45454547, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.25, prec, F10 
0.23076923, rec, F10 
0.25, prec, F10 
0.25, rec, F10 
0.7, prec, F10 
0.5833333, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.5555556, prec, F10 
0.5, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.11111111, prec, F10 
0.14285715, rec, F10 
0.4, prec, F10 
0.30769232, rec, F10 
0.4, prec, F10 
0.36363637, rec, F10 
0.6666667, prec, F10 
0.75, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.375, prec, F10 
0.33333334, rec, F10 
0.23076923, prec, F10 
0.3, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.0, prec, F10 
0.0, rec, F10 
0.41666666, prec, F10 
0.45454547, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.33333334, prec, F10 
0.30769232, rec, F10 
0.125, prec, F10 
0.09090909, rec, F10 
0.6363636, prec, F10 
0.5833333, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.25, prec, F10 
0.25, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.7777778, prec, F10 
0.7, rec, F10 
0.5, prec, F10 
0.5714286, rec, F10 
0.083333336, prec, F10 
0.09090909, rec, F10 
0.9230769, prec, F10 
0.9230769, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.5555556, prec, F10 
0.41666666, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.54545456, prec, F10 
0.54545456, rec, F10 
0.9, prec, F10 
0.8181818, rec, F10 
0.9, prec, F10 
0.9, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.6363636, prec, F10 
0.53846157, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.6363636, prec, F10 
0.7, rec, F10 
0.6666667, prec, F10 
0.85714287, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.8181818, prec, F10 
0.8181818, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.0, prec, F10 
0.0, rec, F10 
0.375, prec, F10 
0.33333334, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.3, prec, F10 
0.27272728, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.72727275, prec, F10 
0.72727275, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.22222222, prec, F10 
0.2, rec, F10 
0.3, prec, F10 
0.33333334, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.7, prec, F10 
0.7777778, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.71428573, prec, F10 
0.71428573, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.42857143, prec, F10 
0.42857143, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.0, prec, F10 
0.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.44444445, prec, F10 
0.44444445, rec, F10 
0.36363637, prec, F10 
0.33333334, rec, F10 
0.875, prec, F10 
0.875, rec, F10 
0.5, prec, F10 
0.45454547, rec, F10 
0.45454547, prec, F10 
0.45454547, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.25, prec, F10 
0.22222222, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.5714286, prec, F10 
0.44444445, rec, F10 
0.90909094, prec, F10 
0.90909094, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.5714286, prec, F10 
0.5, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.5, prec, F10 
0.5714286, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.22222222, prec, F10 
0.22222222, rec, F10 
0.22222222, prec, F10 
0.22222222, rec, F10 
0.5555556, prec, F10 
0.45454547, rec, F10 
0.85714287, prec, F10 
0.85714287, rec, F10 
0.18181819, prec, F10 
0.22222222, rec, F10 
0.875, prec, F10 
0.875, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.625, prec, F10 
0.5555556, rec, F10 
0.6, prec, F10 
0.54545456, rec, F10 
0.5, prec, F10 
0.3846154, rec, F10 
0.36363637, prec, F10 
0.36363637, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.18181819, prec, F10 
0.18181819, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.23076923, prec, F10 
0.23076923, rec, F10 
0.6, prec, F10 
0.75, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.8888889, prec, F10 
0.8888889, rec, F10 
0.90909094, prec, F10 
0.90909094, rec, F10 
0.33333334, prec, F10 
0.25, rec, F10 
0.083333336, prec, F10 
0.11111111, rec, F10 
0.9166667, prec, F10 
0.84615386, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.75, prec, F10 
0.6923077, rec, F10 
0.4, prec, F10 
0.44444445, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.72727275, prec, F10 
0.72727275, rec, F10 
1.0, prec, F10 
0.8181818, rec, F10 
0.3, prec, F10 
0.3, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.41666666, prec, F10 
0.45454547, rec, F10 
0.2, prec, F10 
0.2, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.6363636, prec, F10 
0.7, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.875, prec, F10 
0.875, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.90909094, prec, F10 
0.7692308, rec, F10 
0.41666666, prec, F10 
0.5, rec, F10 
0.44444445, prec, F10 
0.44444445, rec, F10 
0.0, prec, F10 
0.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.33333334, prec, F10 
0.3, rec, F10 
0.6666667, prec, F10 
0.75, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.44444445, prec, F10 
0.44444445, rec, F10 
0.875, prec, F10 
0.875, rec, F10 
0.3, prec, F10 
0.27272728, rec, F10 
0.75, prec, F10 
0.75, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.5, prec, F10 
0.45454547, rec, F10 
0.09090909, prec, F10 
0.1, rec, F10 
0.8888889, prec, F10 
0.8888889, rec, F10 
0.09090909, prec, F10 
0.1, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.33333334, prec, F10 
0.44444445, rec, F10 
0.8888889, prec, F10 
0.8888889, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.44444445, prec, F10 
0.36363637, rec, F10 
0.33333334, prec, F10 
0.375, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.11111111, prec, F10 
0.11111111, rec, F10 
0.45454547, prec, F10 
0.5555556, rec, F10 
0.5, prec, F10 
0.5714286, rec, F10 
0.6666667, prec, F10 
0.6666667, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.36363637, prec, F10 
0.30769232, rec, F10 
0.5, prec, F10 
0.44444445, rec, F10 
0.71428573, prec, F10 
0.71428573, rec, F10 
0.16666667, prec, F10 
0.15384616, rec, F10 
0.6666667, prec, F10 
0.5, rec, F10 
0.125, prec, F10 
0.1, rec, F10 
0.375, prec, F10 
0.42857143, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.6666667, prec, F10 
0.54545456, rec, F10 
0.1, prec, F10 
0.07692308, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.8, prec, F10 
0.6666667, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.0, prec, F10 
0.0, rec, F10 
0.7, prec, F10 
0.7, rec, F10 
0.14285715, prec, F10 
0.125, rec, F10 
0.5833333, prec, F10 
0.5833333, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.5714286, prec, F10 
0.5, rec, F10 
0.625, prec, F10 
0.45454547, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.625, prec, F10 
0.5555556, rec, F10 
0.25, prec, F10 
0.25, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.44444445, prec, F10 
0.36363637, rec, F10 
0.0, prec, F10 
0.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.9230769, prec, F10 
0.9230769, rec, F10 
0.8888889, prec, F10 
0.8888889, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.8333333, prec, F10 
0.90909094, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
0.9166667, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.8888889, prec, F10 
0.8888889, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.875, prec, F10 
0.875, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.875, prec, F10 
0.875, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.72727275, prec, F10 
0.72727275, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
0.875, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.875, prec, F10 
0.875, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.9166667, prec, F10 
0.9166667, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.33333334, prec, F10 
0.27272728, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.4, prec, F10 
0.5714286, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.0, prec, F10 
0.0, rec, F10 
0.6, prec, F10 
0.6, rec, F10 
0.16666667, prec, F10 
0.09090909, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.5833333, prec, F10 
0.53846157, rec, F10 
0.6666667, prec, F10 
0.61538464, rec, F10 
0.4, prec, F10 
0.36363637, rec, F10 
0.18181819, prec, F10 
0.18181819, rec, F10 
0.3, prec, F10 
0.33333334, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.5714286, prec, F10 
0.44444445, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.0, prec, F10 
0.0, rec, F10 
0.5, prec, F10 
0.5714286, rec, F10 
0.33333334, prec, F10 
0.33333334, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.7777778, prec, F10 
0.7777778, rec, F10 
0.0, prec, F10 
0.0, rec, F10 
0.09090909, prec, F10 
0.083333336, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.0, prec, F10 
0.0, rec, F10 
0.0, prec, F10 
0.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.3, prec, F10 
0.25, rec, F10 
0.44444445, prec, F10 
0.4, rec, F10 
0.09090909, prec, F10 
1.0, rec, F10 
0.8, prec, F10 
0.6666667, rec, F10 
0.75, prec, F10 
0.6666667, rec, F10 
0.5555556, prec, F10 
0.45454547, rec, F10 
0.85714287, prec, F10 
0.6666667, rec, F10 
0.71428573, prec, F10 
0.71428573, rec, F10 
0.25, prec, F10 
0.25, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.16666667, prec, F10 
0.11111111, rec, F10 
0.0, prec, F10 
0.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.42857143, prec, F10 
0.42857143, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.42857143, prec, F10 
0.42857143, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.85714287, prec, F10 
0.85714287, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.0, prec, F10 
0.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
0.5, prec, F10 
0.6666667, rec, F10 
0.7777778, prec, F10 
0.7777778, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
1.0, prec, F10 
1.0, rec, F10 
